station_id,timestamp,vn_aqi,vn_aqi_recomputed_from_obs,diff_recomputed_minus_actual,abs_diff,diff_group,dominant_pollutant_recomputed,pm25_nowcast_obs,pm10_nowcast_obs,aqi_pm25_obs,aqi_pm10_obs,aqi_o3_obs,aqi_so2_obs,aqi_co_obs,aqi_no2_obs,pm25_obs,pm10_obs,o3_obs,so2_obs,co_obs,no2_obs
HN_GP,2025-12-25 00:00:00,60,,,,Không so sánh được,,,,,,,0.4,0.075,10.5,60,54,,1.0,15.0,21.0
HN_GP,2025-12-25 01:00:00,52,102.0,50.0,50.0,Lệch vừa,pm25,51.42857142857143,52.981132075471706,102.38095238095238,51.49056603773585,,0.4,0.075,10.5,45,52,,1.0,15.0,21.0
HN_GP,2025-12-25 02:00:00,39,80.0,41.0,41.0,Lệch vừa,pm25,40.19559902200489,46.67125171939477,80.39119804400978,46.67125171939477,,0.4,0.075,11.0,32,39,,1.0,15.0,22.0
HN_GP,2025-12-25 03:00:00,27,59.0,32.0,32.0,Lệch vừa,pm25,29.733333333333334,35.333333333333336,59.46666666666667,35.333333333333336,,0.8,0.075,10.5,21,27,,2.0,15.0,21.0
HN_GP,2025-12-25 04:00:00,22,43.0,21.0,21.0,Khá sát,pm25,21.612903225806452,28.451612903225808,43.225806451612904,28.451612903225808,,0.4,0.075,10.5,14,22,,1.0,15.0,21.0
HN_GP,2025-12-25 05:00:00,20,39.0,19.0,19.0,Khá sát,pm25,19.26984126984127,24.158730158730158,38.53968253968254,24.158730158730158,,0.4,0.075,10.0,17,20,,1.0,15.0,20.0
HN_GP,2025-12-25 06:00:00,24,43.0,19.0,19.0,Khá sát,pm25,21.653543307086615,23.070866141732285,43.30708661417323,23.070866141732285,,0.8,0.075,10.5,24,22,,2.0,15.0,21.0
HN_GP,2025-12-25 07:00:00,24,46.0,22.0,22.0,Khá sát,pm25,22.83137254901961,22.031372549019608,45.66274509803922,22.031372549019608,,0.8,0.075,10.0,24,21,,2.0,15.0,20.0
HN_GP,2025-12-25 08:00:00,23,41.0,18.0,18.0,Khá sát,pm25,20.410958904109588,20.512720156555773,40.821917808219176,20.512720156555773,,0.4,0.075,11.5,18,19,,1.0,15.0,23.0
HN_GP,2025-12-25 09:00:00,24,34.0,10.0,10.0,Rất sát,pm25,17.20234604105572,20.75659824046921,34.40469208211144,20.75659824046921,,0.8,0.075,12.0,14,21,,2.0,15.0,24.0
HN_GP,2025-12-25 10:00:00,24,30.0,6.0,6.0,Rất sát,pm25,15.100146555935515,22.379091353199804,30.20029311187103,22.379091353199804,,0.8,0.075,11.0,13,24,,2.0,15.0,22.0
HN_GP,2025-12-25 11:00:00,30,34.0,4.0,4.0,Rất sát,pm25,17.05054945054945,26.19047619047619,34.1010989010989,26.19047619047619,,0.8,0.075,11.5,19,30,,2.0,15.0,23.0
HN_GP,2025-12-25 12:00:00,33,43.0,10.0,10.0,Rất sát,pm25,21.521123321123323,29.592673992673994,43.042246642246646,29.592673992673994,,0.8,0.075,12.0,26,33,,2.0,15.0,24.0
HN_GP,2025-12-25 13:00:00,35,51.0,16.0,16.0,Khá sát,pm25,25.258608058608058,32.2942612942613,50.517216117216115,32.2942612942613,,0.8,0.075,13.0,29,35,,2.0,15.0,26.0
HN_GP,2025-12-25 14:00:00,32,50.0,18.0,18.0,Khá sát,pm25,25.128449328449328,31.886387278027527,50.256898656898656,31.886387278027527,,0.8,0.075,12.5,25,32,,2.0,15.0,25.0
HN_GP,2025-12-25 15:00:00,31,47.0,16.0,16.0,Khá sát,pm25,23.564346764346766,31.482380124143802,47.12869352869353,31.482380124143802,,0.8,0.075,13.0,22,31,,2.0,15.0,26.0
HN_GP,2025-12-25 16:00:00,33,45.0,12.0,12.0,Khá sát,pm25,22.283028083028082,32.179444972303855,44.566056166056164,32.179444972303855,,0.8,0.075,13.0,21,33,,2.0,15.0,26.0
HN_GP,2025-12-25 17:00:00,38,49.0,11.0,11.0,Khá sát,pm25,24.642735042735044,35.14627594627595,49.28547008547009,35.14627594627595,,0.8,0.075,13.5,27,38,,2.0,15.0,27.0
HN_GP,2025-12-25 18:00:00,41,60.0,19.0,19.0,Khá sát,pm25,29.822710622710623,38.07545787545788,59.64542124542125,38.07545787545788,,0.8,0.075,13.5,35,41,,2.0,15.0,27.0
HN_GP,2025-12-25 19:00:00,47,73.0,26.0,26.0,Lệch vừa,pm25,36.41367521367521,42.54090354090354,72.82735042735042,42.54090354090354,,0.8,0.075,14.5,43,47,,2.0,15.0,29.0
HN_GP,2025-12-25 20:00:00,48,81.0,33.0,33.0,Lệch vừa,pm25,40.71013431013431,45.27399267399267,81.42026862026862,45.27399267399267,,0.4,0.075,14.5,45,48,,1.0,15.0,29.0
HN_GP,2025-12-25 21:00:00,49,87.0,38.0,38.0,Lệch vừa,pm25,43.35897435897436,47.14041514041514,86.71794871794872,47.14041514041514,,0.8,0.075,13.5,46,49,,2.0,15.0,27.0
HN_GP,2025-12-25 22:00:00,49,92.0,43.0,43.0,Lệch vừa,pm25,46.18388278388279,46.263918779617164,92.36776556776557,46.263918779617164,,0.8,0.075,12.5,49,47,,2.0,15.0,25.0
HN_GP,2025-12-25 23:00:00,52,98.0,46.0,46.0,Lệch vừa,pm25,49.0959706959707,46.79055803665517,98.1919413919414,46.79055803665517,,0.8,0.075,12.5,52,48,,2.0,15.0,25.0
HN_GP,2025-12-26 00:00:00,56,104.0,48.0,48.0,Lệch vừa,pm25,52.55164835164835,46.888727419201324,104.25274725274726,46.888727419201324,,0.8,0.075,11.5,56,47,,2.0,15.0,23.0
HN_GP,2025-12-26 01:00:00,57,108.0,51.0,51.0,Lệch nhiều,pm25,54.77924297924298,46.210074553905145,107.96540496540497,46.210074553905145,,0.8,0.075,11.5,57,45,,2.0,15.0,23.0
HN_GP,2025-12-26 02:00:00,49,103.0,54.0,54.0,Lệch nhiều,pm25,51.89255189255189,43.94095497322343,103.15425315425315,43.94095497322343,,0.8,0.075,11.0,49,40,,2.0,15.0,22.0
HN_GP,2025-12-26 03:00:00,44,96.0,52.0,52.0,Lệch nhiều,pm25,47.948962148962146,41.83141887073768,95.89792429792429,41.83141887073768,,0.8,0.075,10.5,44,37,,2.0,15.0,21.0
HN_GP,2025-12-26 04:00:00,39,87.0,48.0,48.0,Lệch vừa,pm25,43.476678876678875,39.5837860527069,86.95335775335775,39.5837860527069,,0.8,0.075,10.5,39,34,,2.0,15.0,21.0
HN_GP,2025-12-26 05:00:00,39,85.0,46.0,46.0,Lệch vừa,pm25,42.675963569599205,36.543456170431746,85.35192713919841,36.543456170431746,,0.8,0.075,11.0,39,32,,2.0,15.0,22.0
HN_GP,2025-12-26 06:00:00,37,82.0,45.0,45.0,Lệch vừa,pm25,41.008852803633964,35.646329155863185,82.01770560726793,35.646329155863185,,0.8,0.075,11.0,37,34,,2.0,15.0,22.0
HN_GP,2025-12-26 07:00:00,37,78.0,41.0,41.0,Lệch vừa,pm25,38.984929199100826,36.09496513920745,77.96985839820165,36.09496513920745,,0.8,0.075,11.5,36,37,,2.0,15.0,23.0
HN_GP,2025-12-26 08:00:00,41,77.0,36.0,36.0,Lệch vừa,pm25,38.611629515177114,37.78200848241058,77.22325903035423,37.78200848241058,,0.8,0.075,12.0,38,41,,2.0,15.0,24.0
HN_GP,2025-12-26 09:00:00,45,79.0,34.0,34.0,Lệch vừa,pm25,39.48410474639589,40.17422560183562,78.96820949279179,40.17422560183562,,0.8,0.075,12.5,41,45,,2.0,15.0,25.0
HN_GP,2025-12-26 10:00:00,49,84.0,35.0,35.0,Lệch vừa,pm25,41.8802272924415,43.308075369633094,83.760454584883,43.308075369633094,,0.8,0.075,13.0,46,49,,2.0,15.0,26.0
HN_GP,2025-12-26 11:00:00,52,91.0,39.0,39.0,Lệch vừa,pm25,45.608564605752534,46.39923093797596,91.21712921150507,46.39923093797596,,0.8,0.075,13.0,52,51,,2.0,15.0,26.0
HN_GP,2025-12-26 12:00:00,57,100.0,43.0,43.0,Lệch vừa,pm25,49.806899372060585,48.67587922295829,99.61379874412117,48.67587922295829,,1.2000000000000002,0.075,12.5,57,52,,3.0,15.0,25.0
HN_GP,2025-12-26 13:00:00,58,105.0,47.0,47.0,Lệch vừa,pm25,53.04699872931751,49.962351873114095,105.07833121552918,49.962351873114095,,1.2000000000000002,0.075,12.5,58,52,,3.0,15.0,25.0
HN_GP,2025-12-26 14:00:00,59,109.0,50.0,50.0,Lệch vừa,pm25,55.504439462235425,50.759716392265865,109.17406577039237,50.37985819613293,,1.2000000000000002,0.075,11.5,59,52,,3.0,15.0,23.0
HN_GP,2025-12-26 15:00:00,55,109.0,54.0,54.0,Lệch nhiều,pm25,55.319244283464556,51.2538156754851,108.86540713910759,50.62690783774255,,1.2000000000000002,0.075,11.5,55,52,,3.0,15.0,23.0
HN_GP,2025-12-26 16:00:00,57,110.0,53.0,53.0,Lệch nhiều,pm25,55.993191669896426,51.56129019813046,109.98865278316072,50.780645099065225,,1.2000000000000002,0.075,12.0,57,52,,3.0,15.0,24.0
HN_GP,2025-12-26 17:00:00,64,116.0,52.0,52.0,Lệch nhiều,pm25,59.6710488909687,52.02868166005126,116.11841481828117,51.01434083002563,,1.2000000000000002,0.075,12.0,64,53,,3.0,15.0,24.0
HN_GP,2025-12-26 18:00:00,74,129.0,55.0,55.0,Lệch nhiều,pm25,67.13455433455434,52.95289157487605,128.55759055759057,51.476445787438024,,1.2000000000000002,0.075,13.0,74,55,,3.0,15.0,26.0
HN_GP,2025-12-26 19:00:00,82,141.0,59.0,59.0,Lệch nhiều,pm25,74.57289377289378,54.371621945706586,140.95482295482296,52.18581097285329,,1.2000000000000002,0.075,14.0,82,58,,3.0,15.0,28.0
HN_GP,2025-12-26 20:00:00,89,151.0,62.0,62.0,Lệch nhiều,pm25,81.792673992674,56.90241007283528,151.28048142333856,53.45120503641764,,1.2000000000000002,0.075,14.0,89,63,,3.0,15.0,28.0
HN_GP,2025-12-26 21:00:00,93,155.0,62.0,62.0,Lệch nhiều,pm25,87.4026862026862,59.58546378782815,155.28763300191872,54.79273189391407,,1.2000000000000002,0.075,12.5,93,67,,3.0,15.0,25.0
HN_GP,2025-12-26 22:00:00,91,156.0,65.0,65.0,Lệch nhiều,pm25,88.12281241875516,61.096638965774424,155.8020088705394,55.54831948288721,,0.8,0.075,12.5,91,67,,2.0,15.0,25.0
HN_GP,2025-12-26 23:00:00,91,156.0,65.0,65.0,Lệch nhiều,pm25,88.88766268282076,62.35905544739129,156.34833048772913,56.17952772369564,,0.8,0.075,12.0,91,67,,2.0,15.0,24.0
HN_GP,2025-12-27 00:00:00,89,156.0,67.0,67.0,Lệch nhiều,pm25,88.95754141350311,63.33142557100746,156.39824386678794,56.66571278550373,,0.8,0.075,12.5,89,66,,2.0,15.0,25.0
HN_GP,2025-12-27 01:00:00,88,156.0,68.0,68.0,Lệch nhiều,pm25,88.5887668026831,63.85098934499403,156.13483343048793,56.92549467249701,,0.8,0.075,12.5,88,65,,2.0,15.0,25.0
HN_GP,2025-12-27 02:00:00,89,156.0,67.0,67.0,Lệch nhiều,pm25,88.77927644144545,64.25423287107316,156.2709117438896,57.12711643553658,,1.2000000000000002,0.075,13.0,89,65,,3.0,15.0,26.0
HN_GP,2025-12-27 03:00:00,96,158.0,62.0,62.0,Lệch nhiều,pm25,91.74077792752314,65.03742108746114,158.38626994823082,57.51871054373057,,1.2000000000000002,0.075,15.0,96,67,,3.0,15.0,30.0
HN_GP,2025-12-27 04:00:00,96,159.0,63.0,63.0,Lệch nhiều,pm25,92.80002275550163,65.54353384962052,159.14287339678688,57.77176692481026,,1.2000000000000002,0.075,16.5,96,67,,3.0,15.0,33.0
HN_GP,2025-12-27 05:00:00,95,159.0,64.0,64.0,Lệch nhiều,pm25,92.61223651594185,65.8768240061862,159.00874036852989,57.9384120030931,,1.2000000000000002,0.075,15.0,95,67,,3.0,15.0,30.0
HN_GP,2025-12-27 06:00:00,97,159.0,62.0,62.0,Lệch nhiều,pm25,93.0656881465166,66.3566708134484,159.332634390369,58.1783354067242,,0.8,0.075,14.0,97,68,,2.0,15.0,28.0
HN_GP,2025-12-27 07:00:00,97,160.0,63.0,63.0,Lệch nhiều,pm25,93.4250790688928,66.63043039632504,159.58934219206628,58.31521519816252,,1.2000000000000002,0.075,13.0,97,68,,3.0,15.0,26.0
HN_GP,2025-12-27 08:00:00,93,160.0,67.0,67.0,Lệch nhiều,pm25,93.55303255986712,66.70333655268236,159.68073754276222,58.35166827634118,,1.2000000000000002,0.075,12.0,93,66,,3.0,15.0,24.0
HN_GP,2025-12-27 09:00:00,89,159.0,70.0,70.0,Lệch nhiều,pm25,92.96319242292539,66.39218220009258,159.25942315923243,58.19609110004629,,0.8,0.075,12.5,89,64,,2.0,15.0,25.0
HN_GP,2025-12-27 10:00:00,88,159.0,71.0,71.0,Lệch nhiều,pm25,92.3771446704539,65.93847278315971,158.8408176217528,57.969236391579855,,0.8,0.075,13.5,88,63,,2.0,15.0,27.0
HN_GP,2025-12-27 11:00:00,90,159.0,69.0,69.0,Lệch nhiều,pm25,92.11473640143102,65.64892453283274,158.6533831438793,57.82446226641637,,0.8,0.075,12.5,90,64,,2.0,15.0,25.0
HN_GP,2025-12-27 12:00:00,94,159.0,65.0,65.0,Lệch nhiều,pm25,92.49890003743923,65.55220499803407,158.92778574102803,57.776102499017036,,0.8,0.075,13.0,94,65,,2.0,15.0,26.0
HN_GP,2025-12-27 13:00:00,97,159.0,62.0,62.0,Lệch nhiều,pm25,93.29316395716364,65.6341355967396,159.49511711225975,57.8170677983698,,1.2000000000000002,0.075,13.0,97,66,,3.0,15.0,26.0
HN_GP,2025-12-27 14:00:00,95,160.0,65.0,65.0,Lệch nhiều,pm25,93.70262091337335,65.58750797933227,159.78758636669525,57.793753989666136,,1.2000000000000002,0.075,12.0,95,65,,3.0,15.0,24.0
HN_GP,2025-12-27 15:00:00,93,160.0,67.0,67.0,Lệch nhiều,pm25,93.51188391952007,65.44629987196532,159.65134565680006,57.72314993598266,,1.2000000000000002,0.075,13.0,93,65,,3.0,15.0,26.0
HN_GP,2025-12-27 16:00:00,93,160.0,67.0,67.0,Lệch nhiều,pm25,93.33884417251919,65.43800862105397,159.5277458375137,57.719004310526984,,1.2000000000000002,0.075,13.0,93,66,,3.0,15.0,26.0
HN_GP,2025-12-27 17:00:00,95,160.0,65.0,65.0,Lệch nhiều,pm25,93.4929720328009,65.55286092832942,159.63783716628637,57.77643046416471,,1.2000000000000002,0.075,13.0,95,67,,3.0,15.0,26.0
HN_GP,2025-12-27 18:00:00,99,160.0,61.0,61.0,Lệch nhiều,pm25,94.20179352152378,65.89841902812141,160.14413822965986,57.949209514060705,,0.8,0.075,12.5,99,69,,2.0,15.0,25.0
HN_GP,2025-12-27 19:00:00,103,161.0,58.0,58.0,Lệch nhiều,pm25,95.8296644601754,66.65814801991918,161.30690318583956,58.32907400995959,,0.8,0.075,13.0,103,71,,2.0,15.0,26.0
HN_GP,2025-12-27 20:00:00,108,163.0,55.0,55.0,Lệch nhiều,pm25,98.75323767091383,67.87949978360952,163.39516976493846,58.93974989180476,,0.8,0.075,13.5,108,73,,2.0,15.0,27.0
HN_GP,2025-12-27 21:00:00,112,166.0,54.0,54.0,Lệch nhiều,pm25,102.31765987742727,69.47507178451822,165.94118562673376,59.73753589225911,,0.8,0.075,12.5,112,75,,2.0,15.0,25.0
HN_GP,2025-12-27 22:00:00,116,168.0,52.0,52.0,Lệch nhiều,pm25,105.88289163629766,70.78053940276317,168.4877797402126,60.390269701381584,,0.8,0.075,13.0,116,76,,2.0,15.0,26.0
HN_GP,2025-12-27 23:00:00,128,174.0,46.0,46.0,Lệch vừa,pm25,113.14994635100653,72.02925220721698,173.67853310786182,61.01462610360849,,0.8,0.075,13.5,128,77,,2.0,15.0,27.0
HN_GP,2025-12-28 00:00:00,138,180.0,42.0,42.0,Lệch vừa,pm25,122.64407192765567,73.43995124402032,180.4600513768969,61.71997562201016,,0.8,0.075,14.0,138,78,,2.0,15.0,28.0
HN_GP,2025-12-28 01:00:00,141,185.0,44.0,44.0,Lệch vừa,pm25,129.4056235033691,74.80883757775284,185.28973107383507,62.40441878887642,,0.8,0.075,14.5,141,79,,2.0,15.0,29.0
HN_GP,2025-12-28 02:00:00,138,187.0,49.0,49.0,Lệch vừa,pm25,132.4312790989266,76.1666982421371,187.45091364209043,63.08334912106855,,0.8,0.075,13.5,138,80,,2.0,15.0,27.0
HN_GP,2025-12-28 03:00:00,144,191.0,47.0,47.0,Lệch vừa,pm25,136.93746520608593,77.31116905521112,190.6696180043471,63.65558452760556,,0.8,0.075,14.0,144,81,,2.0,15.0,28.0
HN_GP,2025-12-28 04:00:00,156,197.0,41.0,41.0,Lệch vừa,pm25,145.11030142829034,80.60224874846676,196.50735816306454,65.30112437423338,,0.8,0.075,13.0,156,88,,2.0,15.0,26.0
HN_GP,2025-12-28 05:00:00,161,201.0,40.0,40.0,Lệch vừa,pm25,151.18163494414395,82.95779539511204,201.18163494414395,66.47889769755602,,0.8,0.075,12.5,161,90,,2.0,15.0,25.0
HN_GP,2025-12-28 06:00:00,160,204.0,44.0,44.0,Lệch vừa,pm25,153.87132605529268,84.14476546711818,203.87132605529268,67.0723827335591,,0.8,0.075,13.0,160,89,,2.0,15.0,26.0
HN_GP,2025-12-28 07:00:00,157,204.0,47.0,47.0,Lệch vừa,pm25,154.3195495659454,84.59384481174467,204.3195495659454,67.29692240587234,,0.8,0.075,13.5,157,87,,2.0,15.0,27.0
HN_GP,2025-12-28 08:00:00,155,204.0,49.0,49.0,Lệch vừa,pm25,154.2141365961005,84.59647013951879,204.2141365961005,67.29823506975939,,0.8,0.075,14.5,155,85,,2.0,15.0,29.0
HN_GP,2025-12-28 09:00:00,154,204.0,50.0,50.0,Lệch vừa,pm25,153.99759442144764,84.77217930004524,203.99759442144764,67.38608965002263,,0.8,0.075,14.5,154,85,,2.0,15.0,29.0
HN_GP,2025-12-28 10:00:00,154,203.0,49.0,49.0,Lệch vừa,pm25,153.42079210373413,84.94946952199011,203.42079210373413,67.47473476099506,,0.8,0.075,14.0,154,85,,2.0,15.0,28.0
HN_GP,2025-12-28 11:00:00,158,204.0,46.0,46.0,Lệch vừa,pm25,153.97510257594635,85.61227950953428,203.97510257594635,67.80613975476714,,0.8,0.075,14.0,158,88,,2.0,15.0,28.0
HN_GP,2025-12-28 12:00:00,164,206.0,42.0,42.0,Lệch vừa,pm25,156.3485134699518,87.18200024298847,206.3485134699518,68.59100012149423,,0.8,0.075,14.5,164,93,,2.0,15.0,29.0
HN_GP,2025-12-28 13:00:00,172,210.0,38.0,38.0,Lệch vừa,pm25,160.37775588540825,89.72955745665033,210.37775588540825,69.86477872832516,,0.8,0.075,14.5,172,98,,2.0,15.0,29.0
HN_GP,2025-12-28 14:00:00,174,213.0,39.0,39.0,Lệch vừa,pm25,162.99402294538987,92.8020400748141,212.99402294538987,71.40102003740705,,1.2000000000000002,0.075,14.5,174,102,,3.0,15.0,29.0
HN_GP,2025-12-28 15:00:00,175,214.0,39.0,39.0,Lệch vừa,pm25,164.33936007120573,94.8898903447514,214.33936007120573,72.4449451723757,,1.2000000000000002,0.075,15.0,175,104,,3.0,15.0,30.0
HN_GP,2025-12-28 16:00:00,173,216.0,43.0,43.0,Lệch vừa,pm25,165.93958672590003,96.438244670055,215.93958672590003,73.21912233502749,,0.8,0.075,15.0,173,102,,2.0,15.0,30.0
HN_GP,2025-12-28 17:00:00,169,217.0,48.0,48.0,Lệch vừa,pm25,166.57081272502214,97.2670871024615,216.57081272502214,73.63354355123076,,1.2000000000000002,0.075,14.0,169,100,,3.0,15.0,28.0
HN_GP,2025-12-28 18:00:00,166,217.0,51.0,51.0,Lệch nhiều,pm25,166.70029750269205,97.76181409048607,216.70029750269205,73.88090704524303,,1.2000000000000002,0.075,13.5,166,99,,3.0,15.0,27.0
HN_GP,2025-12-28 19:00:00,167,217.0,50.0,50.0,Lệch vừa,pm25,167.06623231015666,98.40229171060611,217.06623231015666,74.20114585530305,,1.2000000000000002,0.075,14.0,167,100,,3.0,15.0,28.0
HN_GP,2025-12-28 20:00:00,171,218.0,47.0,47.0,Lệch vừa,pm25,168.0662372453981,99.36239846436314,218.0662372453981,74.68119923218157,,1.2000000000000002,0.075,14.0,171,102,,3.0,15.0,28.0
HN_GP,2025-12-28 21:00:00,179,220.0,41.0,41.0,Lệch vừa,pm25,170.45274626989865,102.06905066804548,220.45274626989865,76.03452533402273,,1.2000000000000002,0.075,14.5,179,109,,3.0,15.0,29.0
HN_GP,2025-12-28 22:00:00,186,224.0,38.0,38.0,Lệch vừa,pm25,173.69893741370095,105.18015403765199,223.69893741370095,77.590077018826,,1.2000000000000002,0.075,14.5,186,114,,3.0,15.0,29.0
HN_GP,2025-12-28 23:00:00,196,228.0,32.0,32.0,Lệch vừa,pm25,178.3609207461309,109.63516236479671,228.3609207461309,79.81758118239836,,1.2000000000000002,0.075,14.5,196,122,,3.0,15.0,29.0
HN_GP,2025-12-29 00:00:00,201,233.0,32.0,32.0,Lệch vừa,pm25,183.28524365586858,113.33013150371879,233.28524365586858,81.6650657518594,,1.2000000000000002,0.075,15.5,201,126,,3.0,15.0,31.0
HN_GP,2025-12-29 01:00:00,203,238.0,35.0,35.0,Lệch vừa,pm25,187.69338216407218,116.19046585125425,237.69338216407218,83.09523292562713,,0.8,0.075,16.5,203,126,,2.0,15.0,33.0
HN_GP,2025-12-29 02:00:00,200,240.0,40.0,40.0,Lệch vừa,pm25,190.4017213295641,118.1402013766994,240.4017213295641,84.0701006883497,,0.8,0.075,15.5,200,124,,2.0,15.0,31.0
HN_GP,2025-12-29 03:00:00,198,242.0,44.0,44.0,Lệch vừa,pm25,192.19820633643533,119.19333519980894,242.19820633643533,84.59666759990446,,0.8,0.075,14.5,198,122,,2.0,15.0,29.0
HN_GP,2025-12-29 04:00:00,195,243.0,48.0,48.0,Lệch vừa,pm25,193.10256050448967,119.3653828955314,243.10256050448967,84.6826914477657,,0.8,0.075,14.5,195,119,,2.0,15.0,29.0
HN_GP,2025-12-29 05:00:00,193,244.0,51.0,51.0,Lệch nhiều,pm25,193.5133389377321,119.52567812989773,243.5133389377321,84.76283906494886,,0.8,0.075,14.5,193,119,,2.0,15.0,29.0
HN_GP,2025-12-29 06:00:00,194,244.0,50.0,50.0,Lệch vừa,pm25,194.04206759288354,120.05974894639415,244.04206759288354,85.02987447319708,,0.8,0.075,14.5,194,121,,2.0,15.0,29.0
HN_GP,2025-12-29 07:00:00,195,245.0,50.0,50.0,Lệch vừa,pm25,194.6115242215187,120.47809422482891,244.6115242215187,85.23904711241445,,1.2000000000000002,0.075,15.0,195,121,,3.0,15.0,30.0
HN_GP,2025-12-29 08:00:00,196,245.0,49.0,49.0,Lệch vừa,pm25,195.3133854484414,120.81990532287462,245.3133854484414,85.4099526614373,,1.2000000000000002,0.075,15.5,196,121,,3.0,15.0,31.0
HN_GP,2025-12-29 09:00:00,195,246.0,51.0,51.0,Lệch nhiều,pm25,195.88991998931985,121.10908540913917,245.88991998931985,85.55454270456958,,0.8,0.075,16.0,195,120,,2.0,15.0,32.0
HN_GP,2025-12-29 10:00:00,189,246.0,57.0,57.0,Lệch nhiều,pm25,195.59356391968058,121.00654153200111,245.59356391968058,85.50327076600055,,0.8,0.075,15.5,189,117,,2.0,15.0,31.0
HN_GP,2025-12-29 11:00:00,184,244.0,60.0,60.0,Lệch nhiều,pm25,193.78990347364243,120.0744890299693,243.78990347364243,85.03724451498465,,0.8,0.075,15.0,184,115,,2.0,15.0,30.0
HN_GP,2025-12-29 12:00:00,179,241.0,62.0,62.0,Lệch nhiều,pm25,190.9531211297749,117.96574261240535,240.9531211297749,83.98287130620267,,0.8,0.075,15.0,179,110,,2.0,15.0,30.0
HN_GP,2025-12-29 13:00:00,171,237.0,66.0,66.0,Lệch nhiều,pm25,186.71790602742212,114.11841481686375,236.71790602742212,82.05920740843187,,0.8,0.075,15.5,171,102,,2.0,15.0,31.0
HN_GP,2025-12-29 14:00:00,165,232.0,67.0,67.0,Lệch nhiều,pm25,181.81225874411444,109.28730755988866,231.81225874411444,79.64365377994433,,0.8,0.075,15.0,165,96,,2.0,15.0,30.0
HN_GP,2025-12-29 15:00:00,160,227.0,67.0,67.0,Lệch nhiều,pm25,176.5951439718143,104.25243227635369,226.5951439718143,77.12621613817684,,0.8,0.075,15.0,160,92,,2.0,15.0,30.0
HN_GP,2025-12-29 16:00:00,157,222.0,65.0,65.0,Lệch nhiều,pm25,171.57030265821487,100.50892767343878,221.57030265821487,75.2544638367194,,0.8,0.075,14.5,157,91,,2.0,15.0,29.0
HN_GP,2025-12-29 17:00:00,155,217.0,62.0,62.0,Lệch nhiều,pm25,167.206317828602,97.91636671759873,217.206317828602,73.95818335879937,,0.8,0.075,16.0,155,91,,2.0,15.0,32.0
HN_GP,2025-12-29 18:00:00,155,214.0,59.0,59.0,Lệch nhiều,pm25,164.13380550209828,96.206131369035,214.13380550209828,73.1030656845175,,0.8,0.075,16.5,155,92,,2.0,15.0,33.0
HN_GP,2025-12-29 19:00:00,158,212.0,54.0,54.0,Lệch nhiều,pm25,162.35818668424494,95.68889892163833,212.35818668424494,72.84444946081916,,0.8,0.075,16.0,158,95,,2.0,15.0,32.0
HN_GP,2025-12-29 20:00:00,158,211.0,53.0,53.0,Lệch nhiều,pm25,161.05103910332483,94.88218842855993,211.05103910332483,72.44109421427996,,0.8,0.075,12.5,158,93,,2.0,15.0,25.0
HN_GP,2025-12-29 21:00:00,157,210.0,53.0,53.0,Lệch nhiều,pm25,160.22700820762438,93.93560941126665,210.22700820762438,71.96780470563333,,0.8,0.075,14.0,157,91,,2.0,15.0,28.0
HN_GP,2025-12-29 22:00:00,157,209.0,52.0,52.0,Lệch nhiều,pm25,159.4257528554022,92.80590322569542,209.4257528554022,71.40295161284772,,0.8,0.075,14.0,157,90,,2.0,15.0,28.0
HN_GP,2025-12-29 23:00:00,157,209.0,52.0,52.0,Lệch nhiều,pm25,158.69031060056318,92.2042320046142,208.69031060056318,71.1021160023071,,0.8,0.075,13.5,157,90,,2.0,15.0,27.0
HN_GP,2025-12-30 00:00:00,159,208.0,49.0,49.0,Lệch vừa,pm25,158.3727678215638,92.01302923494573,208.3727678215638,71.00651461747287,,0.8,0.075,13.5,159,91,,2.0,15.0,27.0
HN_GP,2025-12-30 01:00:00,160,208.0,48.0,48.0,Lệch vừa,pm25,158.08186990485456,91.70501765710925,208.08186990485456,70.85250882855462,,0.8,0.075,13.0,160,91,,2.0,15.0,26.0
HN_GP,2025-12-30 02:00:00,161,208.0,47.0,47.0,Lệch vừa,pm25,157.95535743116514,91.30105212711915,207.95535743116514,70.65052606355957,,0.8,0.075,13.5,161,90,,2.0,15.0,27.0
HN_GP,2025-12-30 03:00:00,164,209.0,45.0,45.0,Lệch vừa,pm25,158.57471688007226,91.33783885727075,208.57471688007226,70.66891942863538,,0.8,0.075,13.0,164,92,,2.0,15.0,26.0
HN_GP,2025-12-30 04:00:00,168,210.0,42.0,42.0,Lệch vừa,pm25,159.99237672510765,91.76110689109682,209.99237672510765,70.8805534455484,,1.2000000000000002,0.075,13.5,168,95,,3.0,15.0,27.0
HN_GP,2025-12-30 05:00:00,171,212.0,41.0,41.0,Lệch vừa,pm25,161.87299268934916,92.2983376238106,211.87299268934916,71.1491688119053,,0.8,0.075,15.0,171,96,,2.0,15.0,30.0
HN_GP,2025-12-30 06:00:00,173,214.0,41.0,41.0,Lệch vừa,pm25,163.64079704205486,92.91072722740331,213.64079704205486,71.45536361370165,,0.8,0.075,14.0,173,97,,2.0,15.0,28.0
