timestamp,station_id,cmaq_row,cmaq_col,source_file,cmaq_o3,cmaq_so2,cmaq_co,cmaq_no2,cmaq_no,cmaq_rh,cmaq_ta,cmaq_pres,cmaq_wvel,cmaq_nox
2025-12-28 18:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.007844239473342896,0.002131338696926832,0.3358269929885864,0.01807020977139473,0.00017377502808813006,0.925445020198822,291.6817321777344,99543.1875,-0.0025849908124655485,0.01824398479948286
2025-12-28 19:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.0083914278075099,0.002129963831976056,0.34574267268180847,0.0177864171564579,0.00012933913967572153,0.9210162162780762,291.6896057128906,99523.5234375,-0.008037696592509747,0.017915756296133623
2025-12-28 20:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.0129523491486907,0.0018602440832182765,0.3015163242816925,0.013819336891174316,3.803611980401911e-05,0.910113513469696,291.69927978515625,99508.421875,-0.01519688218832016,0.013857373010978336
2025-12-28 21:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.015723826363682747,0.001644429750740528,0.257257878780365,0.010238692164421082,1.97611498151673e-05,0.9023395776748657,291.5472412109375,99486.296875,-0.015416586771607399,0.010258453314236249
2025-12-28 22:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.015811750665307045,0.0012678832281380892,0.2139812558889389,0.007739988621324301,1.987485302379355e-05,0.9030912518501282,291.298095703125,99498.4453125,-0.012981966137886047,0.007759863474348094
2025-12-28 23:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251228.nc,0.015594168566167355,0.0009475979022681713,0.17241674661636353,0.006096539553254843,7.876261224737391e-05,0.9003573656082153,291.1791687011719,99573.0703125,-0.012297005392611027,0.006175302165502217
2025-12-29 00:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.0266775693744421,6.992784619797021e-05,0.08119198679924011,0.000774784421082586,0.00016889948165044188,0.9574706554412842,291.602783203125,99641.921875,0.0023098192177712917,0.0009436839027330279
2025-12-29 01:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.026469839736819267,6.434464012272656e-05,0.08215278387069702,0.0007890189299359918,0.00023112264170777053,0.9075356721878052,292.83544921875,99654.453125,0.005509467329829931,0.0010201415716437623
2025-12-29 02:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.024663016200065613,0.00015414139488711953,0.09142749756574631,0.0018603600328788161,0.00025129650020971894,0.900317370891571,293.0408630371094,99641.5234375,0.007496895268559456,0.002111656533088535
2025-12-29 03:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251229.nc,0.020509926602244377,0.00028505490627139807,0.11489765346050262,0.003810454159975052,0.0006333847995847464,0.9269096851348877,292.6457214355469,99637.125,0.0031862424220889807,0.004443838959559798
