timestamp,station_id,station_name,pm25_cmaq,o3_cmaq,no2_cmaq,so2_cmaq,co_cmaq
20251225_18,HN_NC,Nhân Chính,4.572676181793213,0.031105322763323784,0.0014026351273059845,7.417425422318047e-06,0.08933649957180023
20251225_18,HN_GP,Giải Phóng,3.8589563369750977,0.03136466443538666,0.001172635005787015,9.406564458913635e-06,0.08801500499248505
20251225_19,HN_NVC,Nguyễn Văn Cừ,4.55404806137085,0.031117647886276245,0.0012098557781428099,9.931712156685535e-06,0.08854597061872482
20251225_19,HN_NC,Nhân Chính,4.730158805847168,0.028931308537721634,0.0017911640461534262,6.523214324261062e-06,0.09096532315015793
20251225_19,HN_GP,Giải Phóng,4.285480976104736,0.030116571113467216,0.0014406259870156646,5.5725013226037845e-06,0.08980640769004822
20251225_20,HN_NVC,Nguyễn Văn Cừ,4.725474834442139,0.028281167149543762,0.0015754192136228085,1.621545925445389e-05,0.09054087847471237
20251225_20,HN_NC,Nhân Chính,5.680356502532959,0.02370676025748253,0.002635940443724394,0.00017925904830917716,0.09204424917697906
20251225_20,HN_GP,Giải Phóng,4.623658657073975,0.02571921795606613,0.0020687973592430353,7.32596599846147e-05,0.09100152552127838
20251225_21,HN_NVC,Nguyễn Văn Cừ,5.694796562194824,0.023225098848342896,0.002328912727534771,0.00025208224542438984,0.09139277786016464
20251225_21,HN_NC,Nhân Chính,6.366250514984131,0.020246874541044235,0.003239567158743739,0.00111280451528728,0.09309973567724228
20251225_21,HN_GP,Giải Phóng,5.522039413452148,0.02109336480498314,0.0028687315061688423,0.0008563122246414423,0.09217783808708191
20251225_22,HN_NVC,Nguyễn Văn Cừ,6.434632301330566,0.019747212529182434,0.0029425504617393017,0.0012538041919469833,0.0923919826745987
20251225_22,HN_NC,Nhân Chính,6.476989269256592,0.01894819363951683,0.003425330389291048,0.0017591374926269054,0.09442974627017975
20251225_22,HN_GP,Giải Phóng,5.643307685852051,0.01941167190670967,0.0031447308138012886,0.0019772732630372047,0.09345155954360962
20251225_23,HN_NVC,Nguyễn Văn Cừ,6.286287784576416,0.018413657322525978,0.0031245655845850706,0.0018417176324874163,0.09313970059156418
20251225_23,HN_NC,Nhân Chính,5.915825366973877,0.017828447744250298,0.003605043049901724,0.0015627898974344134,0.09721972048282623
20251225_23,HN_GP,Giải Phóng,5.370060443878174,0.018124204128980637,0.0033705267123878,0.002009668853133917,0.09534042328596115
20251226_0,HN_NVC,Nguyễn Văn Cừ,1.2699171304702759,0.0281171016395092,9.036324627231807e-05,4.2121315345866606e-05,0.07558032125234604
20251226_0,HN_NC,Nhân Chính,1.3511059284210205,0.028358038514852524,8.446439460385591e-05,1.3599461453850381e-05,0.07592623680830002
20251226_0,HN_GP,Giải Phóng,1.2498893737792969,0.028125356882810593,7.660739356651902e-05,3.2428877602797e-05,0.07581564784049988
20251226_1,HN_NVC,Nguyễn Văn Cừ,1.2353570461273193,0.027314748615026474,9.441524161957204e-05,7.525901310145855e-06,0.07570233941078186
20251226_1,HN_NC,Nhân Chính,1.06403386592865,0.028151987120509148,0.00019808061188086867,1.0576691238384228e-06,0.07681547850370407
20251226_1,HN_GP,Giải Phóng,1.13859224319458,0.027493109926581383,0.0001064354000845924,2.07732023227436e-06,0.07628253102302551
20251226_2,HN_NVC,Nguyễn Văn Cừ,0.9585238099098206,0.02804814837872982,0.00012130587128922343,3.02443845612288e-06,0.07666950672864914
20251226_2,HN_NC,Nhân Chính,0.7373161911964417,0.028983453288674355,0.00020071075414307415,1.1862570090670488e-06,0.07790704071521759
20251226_2,HN_GP,Giải Phóng,0.7751778364181519,0.028568420559167862,0.0001649033947614953,3.4400925414956873e-06,0.0779387354850769
20251226_3,HN_NVC,Nguyễn Văn Cừ,0.6807569265365601,0.02938493900001049,0.00015206786338239908,4.877298579231137e-06,0.07803362607955933
20251226_3,HN_NC,Nhân Chính,0.7096613645553589,0.029247984290122986,0.00024588985252194107,2.3978814169822726e-06,0.08029907196760178
20251226_3,HN_GP,Giải Phóng,0.6371014714241028,0.029747799038887024,0.00022097684268373996,7.4416152529011015e-06,0.08109445124864578
20251226_4,HN_NVC,Nguyễn Văn Cừ,0.715528130531311,0.030729198828339577,0.00018531503155827522,7.740874934825115e-06,0.0806150734424591
20251226_4,HN_NC,Nhân Chính,0.7638559937477112,0.029581764712929726,0.00032602823921479285,3.873714376823045e-06,0.08414160460233688
20251226_4,HN_GP,Giải Phóng,0.713873028755188,0.03086240403354168,0.0002946654858533293,1.2552342923299875e-05,0.08613655716180801
20251226_5,HN_NVC,Nguyễn Văn Cừ,0.7906053066253662,0.0318862646818161,0.00022770909708924592,1.130518921854673e-05,0.08464577794075012
20251226_5,HN_NC,Nhân Chính,0.7746753096580505,0.030592722818255424,0.0003283840778749436,6.651222065556794e-06,0.08656518906354904
20251226_5,HN_GP,Giải Phóng,0.7611492276191711,0.03157108649611473,0.0003756814112421125,1.8760751117952168e-05,0.091986745595932
20251226_6,HN_NVC,Nguyễn Văn Cừ,0.7915558815002441,0.03271038830280304,0.0002708061074372381,1.6028287063818425e-05,0.08894750475883484
20251226_6,HN_NC,Nhân Chính,0.7818259596824646,0.03178675100207329,0.00036044922308064997,1.251578487426741e-05,0.08826607465744019
20251226_6,HN_GP,Giải Phóng,0.6730406284332275,0.03233150765299797,0.00045733246952295303,2.608059730846435e-05,0.09802096337080002
20251226_7,HN_NVC,Nguyễn Văn Cừ,0.6897380352020264,0.033564478158950806,0.0003388524637557566,2.1569210730376653e-05,0.09412956982851028
20251226_7,HN_NC,Nhân Chính,1.1145907640457153,0.031812697649002075,0.0005249259411357343,2.1690704670618288e-05,0.09218285232782364
20251226_7,HN_GP,Giải Phóng,0.7171634435653687,0.033022064715623856,0.0005608884384855628,3.130850018351339e-05,0.10304667800664902
20251226_8,HN_NVC,Nguyễn Văn Cừ,0.7989134192466736,0.03348155319690704,0.0004672552167903632,2.7775624403147958e-05,0.0989592894911766
20251226_8,HN_NC,Nhân Chính,1.4345742464065552,0.030513036996126175,0.0008767264080233872,2.956146272481419e-05,0.09919926524162292
20251226_8,HN_GP,Giải Phóng,0.9712681174278259,0.03235965594649315,0.0007495027966797352,3.513496631057933e-05,0.10648947954177856
20251226_9,HN_NVC,Nguyễn Văn Cừ,1.1084140539169312,0.031801529228687286,0.0007731321384198964,3.3483094739494845e-05,0.10319530218839645
20251226_9,HN_NC,Nhân Chính,1.6509438753128052,0.027641048654913902,0.0016109318239614367,4.421424091560766e-05,0.11360540241003036
20251226_9,HN_GP,Giải Phóng,1.2381556034088135,0.030135756358504295,0.001271527842618525,4.299369174987078e-05,0.11418606340885162
20251226_10,HN_NVC,Nguyễn Văn Cừ,1.2919572591781616,0.028494158759713173,0.0014388749841600657,4.9299822421744466e-05,0.10987807810306549
20251226_10,HN_NC,Nhân Chính,1.998774528503418,0.02513948455452919,0.0025600336957722902,4.030831769341603e-05,0.12201984226703644
20251226_10,HN_GP,Giải Phóng,1.3889938592910767,0.026303384453058243,0.002217483939602971,5.653406333294697e-05,0.12325695902109146
20251226_11,HN_NVC,Nguyễn Văn Cừ,1.6592037677764893,0.025808105245232582,0.0019475981825962663,5.558630800805986e-05,0.11467670649290085
20251226_11,HN_NC,Nhân Chính,2.765601873397827,0.025327414274215698,0.002340060193091631,1.7844335161498748e-05,0.11620090156793594
20251226_11,HN_GP,Giải Phóng,1.9617626667022705,0.02508520521223545,0.0024188633542507887,4.712810550699942e-05,0.12131436914205551
20251226_12,HN_NVC,Nguyễn Văn Cừ,2.3041884899139404,0.02479378506541252,0.002011098898947239,4.0970811824081466e-05,0.11213620752096176
20251226_12,HN_NC,Nhân Chính,3.038159132003784,0.025693506002426147,0.0020707182120531797,7.188105428213021e-06,0.10962604731321335
20251226_12,HN_GP,Giải Phóng,2.4866271018981934,0.025169972330331802,0.002085800049826503,2.021181717282161e-05,0.11180292814970016
20251226_13,HN_NVC,Nguyễn Văn Cừ,2.651421070098877,0.024835629388689995,0.0018002663273364305,2.0774687072844245e-05,0.10559678077697754
20251226_13,HN_NC,Nhân Chính,2.8933358192443848,0.026038652285933495,0.0018654564628377557,3.513769570417935e-06,0.10402142256498337
20251226_13,HN_GP,Giải Phóng,2.5544791221618652,0.025248486548662186,0.0018124947091564536,7.537664259871235e-06,0.10514242947101593
20251226_14,HN_NVC,Nguyễn Văn Cừ,2.6041200160980225,0.025032341480255127,0.0015508581418544054,1.3411287000053562e-05,0.0989682599902153
20251226_14,HN_NC,Nhân Chính,2.418318748474121,0.027621421962976456,0.001296898233704269,3.2149648632184835e-06,0.09377511590719223
20251226_14,HN_GP,Giải Phóng,2.2052717208862305,0.025980619713664055,0.001438270672224462,4.343276486906689e-06,0.09689787030220032
20251226_15,HN_NVC,Nguyễn Văn Cừ,2.3212943077087402,0.02575342357158661,0.0012475814437493682,1.4101387932896614e-05,0.09246616810560226
20251226_15,HN_NC,Nhân Chính,2.0136542320251465,0.028647467494010925,0.0009516086429357529,3.348321570229018e-06,0.08849385380744934
20251226_15,HN_GP,Giải Phóng,1.8604103326797485,0.027098191902041435,0.0010473266011103988,3.6575056583387777e-06,0.09040512889623642
20251226_16,HN_NVC,Nguyễn Văn Cừ,2.069575786590576,0.026619771495461464,0.0010018072789534926,1.6405652786488645e-05,0.08873549848794937
20251226_16,HN_NC,Nhân Chính,2.018967866897583,0.02862635813653469,0.0009158830507658422,4.822338723897701e-06,0.08928097784519196
20251226_16,HN_GP,Giải Phóng,1.6811949014663696,0.02745634876191616,0.0009088999941013753,5.3815556384506635e-06,0.08906307071447372
20251226_17,HN_NVC,Nguyễn Văn Cừ,1.9819649457931519,0.026575645431876183,0.0009563338244333863,1.855613118095789e-05,0.09065607935190201
20251226_17,HN_NC,Nhân Chính,2.4863641262054443,0.028699731454253197,0.0010133275063708425,4.34675530414097e-06,0.09254568070173264
20251226_17,HN_GP,Giải Phóng,1.9311681985855103,0.02719327248632908,0.0009758556261658669,6.90376464262954e-06,0.09284868091344833
20251226_18,HN_NVC,Nguyễn Văn Cừ,2.378425359725952,0.026278717443346977,0.001023520133458078,1.24804855659022e-05,0.09444781392812729
20251226_18,HN_NC,Nhân Chính,2.5905351638793945,0.02936222217977047,0.0009476370178163052,2.714152742555598e-06,0.09180310368537903
20251226_18,HN_GP,Giải Phóng,2.316242218017578,0.02736499346792698,0.0009934490080922842,4.8834504013939295e-06,0.0945577397942543
20251226_19,HN_NVC,Nguyễn Văn Cừ,2.649406671524048,0.02668716572225094,0.0009805620647966862,8.173456990334671e-06,0.09388978779315948
20251226_19,HN_NC,Nhân Chính,2.296130418777466,0.030155455693602562,0.0008917531231418252,2.587144763310789e-06,0.08999411016702652
20251226_19,HN_GP,Giải Phóng,2.30673885345459,0.02813619188964367,0.0009226688416674733,3.5946256957686273e-06,0.09253358095884323
20251226_20,HN_NVC,Nguyễn Văn Cừ,2.501474142074585,0.02762315236032009,0.0009108492522500455,7.0243690970528405e-06,0.09205121546983719
20251226_20,HN_NC,Nhân Chính,1.9222474098205566,0.030680028721690178,0.0008662294712848961,2.7859809961228166e-06,0.09023316204547882
20251226_20,HN_GP,Giải Phóng,1.9756840467453003,0.029004693031311035,0.0008685034699738026,3.2367331641580677e-06,0.09101248532533646
20251226_21,HN_NVC,Nguyễn Văn Cừ,2.181525707244873,0.02851293981075287,0.0008759385091252625,7.81747712608194e-06,0.09099435806274414
20251226_21,HN_NC,Nhân Chính,1.8229488134384155,0.030665988102555275,0.0009442892041988671,4.527795681497082e-06,0.09141120314598083
20251226_21,HN_GP,Giải Phóng,1.7180144786834717,0.029481438919901848,0.0008621768211014569,3.744890591406147e-06,0.09095173329114914
20251226_22,HN_NVC,Nguyễn Văn Cừ,2.029048204421997,0.028687123209238052,0.0009125983342528343,9.887795386021025e-06,0.09152650088071823
20251226_22,HN_NC,Nhân Chính,2.2464609146118164,0.030515803024172783,0.0010925427777692676,5.921847787249135e-06,0.09438300132751465
20251226_22,HN_GP,Giải Phóng,1.9627429246902466,0.029270118102431297,0.0009105714270845056,4.653556061384734e-06,0.0928272232413292
20251226_23,HN_NVC,Nguyễn Văn Cừ,2.295452117919922,0.028358107432723045,0.0009442315786145627,9.90449552773498e-06,0.0935753807425499
20251226_23,HN_NC,Nhân Chính,2.62731671333313,0.030002707615494728,0.0012171128764748573,4.124352017242927e-06,0.0976182147860527
20251226_23,HN_GP,Giải Phóng,2.264615058898926,0.02927391044795513,0.0009575928561389446,4.294319296604954e-06,0.0950077548623085
20251227_0,HN_NVC,Nguyễn Văn Cừ,1.2899284362792969,0.027592966333031654,9.409570338902995e-05,4.411995905684307e-05,0.07548826932907104
20251227_0,HN_NC,Nhân Chính,1.2640718221664429,0.02828417718410492,7.413257117150351e-05,1.8705495676840656e-05,0.07577025145292282
20251227_0,HN_GP,Giải Phóng,1.2732760906219482,0.027774030342698097,8.412892202613875e-05,2.9856202672817744e-05,0.07592900842428207
20251227_1,HN_NVC,Nguyễn Văn Cừ,1.2599979639053345,0.02656283788383007,9.841489372774959e-05,1.1507729141158052e-05,0.07541108131408691
20251227_1,HN_NC,Nhân Chính,0.9686111211776733,0.02762238122522831,0.0001347325014648959,1.6918344272198738e-06,0.07624657452106476
20251227_1,HN_GP,Giải Phóng,1.1269481182098389,0.02711508981883526,0.00010072497389046475,3.078483587160008e-06,0.07622009515762329
20251227_2,HN_NVC,Nguyễn Văn Cừ,1.0953855514526367,0.027064789086580276,0.00011195093247806653,3.3558669656486018e-06,0.0760185644030571
20251227_2,HN_NC,Nhân Chính,1.075130820274353,0.02869812585413456,0.00017736853624228388,2.3510006030846853e-06,0.07756807655096054
20251227_2,HN_GP,Giải Phóng,0.9710083603858948,0.027891410514712334,0.0001452514698030427,3.892047516274033e-06,0.07779610902070999
20251227_3,HN_NVC,Nguyễn Văn Cừ,0.997681736946106,0.028497710824012756,0.00013338746794033796,4.256635747879045e-06,0.07750949263572693
20251227_3,HN_NC,Nhân Chính,1.1055983304977417,0.02968643605709076,0.00024545236374251544,5.505965873453533e-06,0.08014415949583054
20251227_3,HN_GP,Giải Phóng,0.9578064680099487,0.029481414705514908,0.00020159287669230253,8.056870683503803e-06,0.08094470947980881
20251227_4,HN_NVC,Nguyễn Văn Cừ,0.8642667531967163,0.030174581333994865,0.00016129894356708974,6.925932666490553e-06,0.07999224960803986
20251227_4,HN_NC,Nhân Chính,0.9960479140281677,0.030237341299653053,0.0003195343888364732,1.0347940587962512e-05,0.0839405506849289
20251227_4,HN_GP,Giải Phóng,0.8243250250816345,0.030805891379714012,0.0002866270951926708,1.3504356502380688e-05,0.08630826324224472
20251227_5,HN_NVC,Nguyễn Văn Cừ,0.6570909023284912,0.031897541135549545,0.0001956484338734299,9.759441127243917e-06,0.0840148851275444
20251227_5,HN_NC,Nhân Chính,0.706148624420166,0.03013790026307106,0.00042181467870250344,1.542504469398409e-05,0.08681825548410416
20251227_5,HN_GP,Giải Phóng,0.6923577189445496,0.03138795867562294,0.00044609635369852185,2.2311529392027296e-05,0.09394920617341995
20251227_6,HN_NVC,Nguyễn Văn Cừ,0.5425695180892944,0.03263428062200546,0.00026129980687983334,1.2633385267690755e-05,0.08827634900808334
20251227_6,HN_NC,Nhân Chính,1.0846998691558838,0.02927038073539734,0.0006987826200202107,2.2974585590418428e-05,0.09150991588830948
20251227_6,HN_GP,Giải Phóng,0.5990487337112427,0.030828891322016716,0.0006133996066637337,3.1051367841428146e-05,0.10036245733499527
20251227_7,HN_NVC,Nguyễn Văn Cừ,0.548845112323761,0.031904175877571106,0.00039046743768267334,1.791440990928095e-05,0.09284903109073639
20251227_7,HN_NC,Nhân Chính,1.5928597450256348,0.02784782648086548,0.0013278847327455878,2.584335015853867e-05,0.10272178053855896
20251227_7,HN_GP,Giải Phóng,0.8371068239212036,0.030182264745235443,0.0008390668663196266,3.0827170121483505e-05,0.10778892040252686
20251227_8,HN_NVC,Nguyễn Văn Cừ,0.7417885065078735,0.030789896845817566,0.0006699574878439307,2.147076702385675e-05,0.10277050733566284
20251227_8,HN_NC,Nhân Chính,1.729853868484497,0.026540592312812805,0.0021116440184414387,2.510065314709209e-05,0.11414577811956406
20251227_8,HN_GP,Giải Phóng,0.9861552119255066,0.028313476592302322,0.0013214608188718557,3.0499984859488904e-05,0.11957522481679916
20251227_9,HN_NVC,Nguyễn Văn Cừ,0.7989926338195801,0.0280494075268507,0.0012876419350504875,2.548824340919964e-05,0.11169978976249695
20251227_9,HN_NC,Nhân Chính,1.635926365852356,0.02621499076485634,0.0025846166536211967,2.27740438276669e-05,0.12013998627662659
20251227_9,HN_GP,Giải Phóng,1.0458898544311523,0.026718225330114365,0.0020417494233697653,3.3859716495499015e-05,0.1290578842163086
20251227_10,HN_NVC,Nguyễn Văn Cừ,0.9891653656959534,0.02561168186366558,0.0021159343887120485,3.134553480776958e-05,0.11839794367551804
20251227_10,HN_NC,Nhân Chính,1.6266425848007202,0.026015890762209892,0.0025739590637385845,2.299712650710717e-05,0.11849801987409592
20251227_10,HN_GP,Giải Phóng,1.0767180919647217,0.0254578348249197,0.002617275109514594,3.1369036150863394e-05,0.1284847855567932
20251227_11,HN_NVC,Nguyễn Văn Cừ,1.239617943763733,0.02510463073849678,0.0021325366105884314,3.426757029956207e-05,0.11767401546239853
20251227_11,HN_NC,Nhân Chính,1.8331767320632935,0.025804277509450912,0.002400562632828951,2.285041773575358e-05,0.11620010435581207
20251227_11,HN_GP,Giải Phóng,1.2865577936172485,0.02539963647723198,0.002349644433706999,3.066731005674228e-05,0.12130658328533173
20251227_12,HN_NVC,Nguyễn Văn Cừ,1.565971851348877,0.02478078007698059,0.002009395742788911,3.5893492167815566e-05,0.11461078375577927
20251227_12,HN_NC,Nhân Chính,1.3939242362976074,0.02572101354598999,0.0021611421834677458,1.5581390471197665e-05,0.11233668029308319
20251227_12,HN_GP,Giải Phóng,1.2799608707427979,0.025344161316752434,0.002035032957792282,2.128772030118853e-05,0.11403200030326843
20251227_13,HN_NVC,Nguyễn Văn Cừ,1.6003587245941162,0.024648353457450867,0.0018085878109559417,3.134425060125068e-05,0.10948523133993149
20251227_13,HN_NC,Nhân Chính,1.185530185699463,0.02617052011191845,0.0019881511107087135,1.0092297088704072e-05,0.10932799428701401
20251227_13,HN_GP,Giải Phóng,0.9188461303710938,0.025445565581321716,0.001800496131181717,1.1378901945136022e-05,0.10836311429738998
20251227_14,HN_NVC,Nguyễn Văn Cừ,1.400164246559143,0.025159379467368126,0.0016794251278042793,2.629626396810636e-05,0.10641245543956757
20251227_14,HN_NC,Nhân Chính,1.4234484434127808,0.02715272456407547,0.0017637161072343588,6.0412476159399375e-06,0.10679304599761963
20251227_14,HN_GP,Giải Phóng,0.9371547698974609,0.02605656161904335,0.0016607651486992836,7.414638275804464e-06,0.10636816918849945
20251227_15,HN_NVC,Nguyễn Văn Cừ,1.482587456703186,0.025986019521951675,0.0015513058751821518,2.4026017854339443e-05,0.10441195219755173
20251227_15,HN_NC,Nhân Chính,1.7382229566574097,0.028231045231223106,0.0015010710339993238,3.6971791814721655e-06,0.1032031998038292
20251227_15,HN_GP,Giải Phóng,1.1426453590393066,0.026881543919444084,0.0013615034986287355,6.19604861640255e-06,0.10323260724544525
20251227_16,HN_NVC,Nguyễn Văn Cừ,1.6542174816131592,0.026517894119024277,0.0013838880695402622,2.7548700018087402e-05,0.10192375630140305
20251227_16,HN_NC,Nhân Chính,1.9964544773101807,0.028950441628694534,0.0012764253187924623,3.3044893825717736e-06,0.09971815347671509
20251227_16,HN_GP,Giải Phóng,1.4055023193359375,0.027384242042899132,0.0011398768983781338,6.777491762477439e-06,0.10038905590772629
20251227_17,HN_NVC,Nguyễn Văn Cừ,1.8644359111785889,0.027066906914114952,0.00125756929628551,3.199842103640549e-05,0.10184034705162048
20251227_17,HN_NC,Nhân Chính,2.2463059425354004,0.028095832094550133,0.001519113196991384,7.870545232435688e-06,0.10430994629859924
