timestamp,STT,datetime_raw,vn_aqi,so2_obs,pm10_obs,pm25_obs,no2_obs,co_obs,Nhiệt độ(oC},NOx(µg/Nm3},SO2(µg/Nm3},O3(µg/Nm3},PM-10(µg/Nm3},PM-2-5(µg/Nm3},NO(µg/Nm3},NO2(µg/Nm3},CO(mg/Nm3},Áp suất khí quyển(hPa},InnerTemp(oC},Radiation(W/m2},Hướng gió(Degree},Tốc độ gió(m/s},EthylBenzen(ug/m3},Benzen(mg/Nm3},Độ ẩm(%},Styrene(µg/m3},Toluen(mg/Nm3},Hg(ng/m3},Butadiene(ppb},Acrylonitrile(ppb},m-p-Xylene(ppb},o-Xylene(ppb},Tetrachloroethene(ppb},station_id
2025-12-31 06:00:00,8666,06:00 31/12/2025,154,2,74,154,23,15,19.7392,39.1925,5.4317,34.3025,107.1792,92.0467,0.0,46.8725,3087.03,1010.3992,28.1767,-0.8775,164.2192,0.5392,0,0,85.0733,0,0,0.0,0,0,0,0,0,giai_phong
2025-12-31 07:00:00,8667,07:00 31/12/2025,155,2,75,155,25,15,19.7067,41.7425,5.2283,38.3125,102.5133,89.6875,0.0,49.2625,3087.03,1010.8042,26.6808,1.745,146.7058,0.5875,0,0,84.8042,0,0,0.0,0,0,0,0,0,giai_phong
2025-12-31 08:00:00,8668,08:00 31/12/2025,155,2,74,155,27,15,19.7483,47.6758,4.5042,35.8642,97.525,85.9217,0.0,53.8167,3087.03,1011.5608,26.5267,25.6058,118.7075,0.8342,0,0,82.9,0,0,0.0,0,0,0,0,0,giai_phong
2025-12-31 09:00:00,8669,09:00 31/12/2025,154,2,75,154,28,15,20.3025,49.7517,4.6575,41.2983,102.3975,84.8617,0.0,55.5458,3087.03,1012.5075,26.6133,61.8575,117.4217,0.81,0,0,78.9142,0,0,0.0008,0,0,0,0,0,giai_phong
2025-12-31 10:00:00,8670,10:00 31/12/2025,154,2,75,154,28,15,20.6658,101.8733,5.0883,23.0542,104.3375,83.2825,46.8342,55.9933,3087.03,1012.8725,28.4292,89.2808,122.0308,0.965,0,0,77.6283,0,0,0.0033,0,0,0,0,0,giai_phong
2025-12-31 11:00:00,8671,11:00 31/12/2025,154,2,77,154,28,15,21.5192,90.9542,5.2242,26.6283,110.6583,89.4167,35.8033,55.1517,3087.03,1012.2325,27.8867,229.7725,111.8567,0.8133,0,0,73.6758,0,0,0.0025,0,0,0,0,0,giai_phong
2025-12-31 12:00:00,8672,12:00 31/12/2025,154,2,78,154,27,15,22.5192,102.3475,5.7,31.165,112.22,86.3783,48.9875,53.3608,3087.03,1010.9308,27.0158,397.3267,98.3825,1.2342,0,0,69.5733,0,0,0.0,0,0,0,0,0,giai_phong
2025-12-31 13:00:00,8673,13:00 31/12/2025,153,2,78,153,26,15,22.8333,96.9408,4.7,43.7033,108.93,77.67,45.6808,51.2608,3087.03,1009.4675,25.755,239.4008,117.1308,0.8808,0,0,69.4408,0,0,0.0008,0,0,0,0,0,giai_phong
2025-12-31 14:00:00,8674,14:00 31/12/2025,148,2,76,148,25,15,22.99,93.5583,4.8292,51.0067,86.6375,65.575,44.0958,49.4625,3087.03,1008.4958,26.2592,185.9258,138.1867,1.1433,0,0,68.0417,0,0,0.0042,0,0,0,0,0,giai_phong
2025-12-31 15:00:00,8675,15:00 31/12/2025,122,2,70,122,25,15,23.6975,87.2667,5.2625,50.9075,71.5208,49.7517,37.925,49.3392,3087.03,1007.7833,26.7375,221.6342,88.6867,0.8825,0,0,63.8117,0,0,0.0042,0,0,0,0,0,giai_phong
2025-12-31 16:00:00,8676,16:00 31/12/2025,102,2,64,102,24,15,23.8117,106.2758,6.0717,48.8067,63.8217,40.7858,58.8533,47.4242,3087.03,1007.6058,27.5067,157.16,131.7133,0.7867,0,0,61.655,0,0,0.0008,0,0,0,0,0,giai_phong
2025-12-31 17:00:00,8677,17:00 31/12/2025,87,2,59,87,26,15,22.9583,154.5683,5.955,54.0583,60.4667,35.245,102.205,52.3642,3087.03,1007.9058,27.4158,46.3533,116.3717,0.815,0,0,60.8275,0,0,0.0058,0,0,0,0,0,giai_phong
2025-12-31 18:00:00,8678,18:00 31/12/2025,76,2,57,76,34,15,22.105,192.1992,4.5017,31.0025,59.1858,32.2733,126.5417,67.285,3087.03,1008.315,27.5792,1.4908,104.1658,0.9633,0,0,63.6083,0,0,0.0025,0,0,0,0,0,giai_phong
2025-12-31 19:00:00,8679,19:00 31/12/2025,77,2,58,77,25,15,21.51,89.5942,4.0608,33.5967,67.305,38.815,38.8117,50.7858,3087.03,1008.9558,26.5,-1.5325,103.6333,0.9125,0,0,66.3758,0,0,0.0008,0,0,0,0,0,giai_phong
2025-12-31 20:00:00,8680,20:00 31/12/2025,81,2,58,81,22,15,21.125,94.9125,4.3133,44.7225,68.5858,42.6575,55.2525,43.6683,3087.03,1009.8017,26.4758,-1.4233,100.1192,1.0775,0,0,68.4175,0,0,0.0042,0,0,0,0,0,giai_phong
2025-12-31 21:00:00,8681,21:00 31/12/2025,85,2,60,85,29,15,20.88,201.8892,4.1775,40.5658,74.1333,44.6733,149.0975,58.345,3087.03,1010.5183,26.54,-1.225,138.5733,0.9867,0,0,70.2992,0,0,0.0033,0,0,0,0,0,giai_phong
2025-12-31 22:00:00,8682,22:00 31/12/2025,89,2,61,89,23,15,20.7608,118.795,5.2075,37.375,71.7808,46.5058,81.9792,46.0025,3087.03,1010.9575,28.5658,-1.0258,180.5383,0.63,0,0,71.165,0,0,0.0033,0,0,0,0,0,giai_phong
2025-12-31 23:00:00,8683,23:00 31/12/2025,95,2,61,95,25,15,20.75,120.9742,5.05,36.6758,73.6875,50.7808,70.2742,50.7008,3087.03,1011.2725,28.1175,-1.0492,175.495,0.5392,0,0,72.0058,0,0,0.0058,0,0,0,0,0,giai_phong
